name,label,value,reporting_period,non_numeric_value
Baxter International Inc.,emissions_scope_3_business_travel,54000.0,2018,
Baxter International Inc.,emissions_scope_3_employee commuting,29000.0,2018,
Baxter International Inc.,emissions_scope_3_upstream_leased_assets,0.0,2018,
Baxter International Inc.,emissions_scope_3_downstream_transportation_and_distribution,132000.0,2018,
Baxter International Inc.,emissions_scope_3_use_of_sold_products,2658000.0,2018,
Baxter International Inc.,emissions_scope_3_end_of_life_treatment_of_sold_products,171000.0,2018,
Baxter International Inc.,emissions_scope_3_downstream_leased_assets,0.0,2018,
Baxter International Inc.,emissions_scope_3_investments,0.0,2018,
Baxter International Inc.,total_energy,2805833.0,2020,
Baxter International Inc.,renewable_energy,776388.8,2020,
Baxter International Inc.,total_energy,2754444.0,2019,
Baxter International Inc.,renewable_energy,791666.6,2019,
Baxter International Inc.,total_energy,2678888.8,2018,
Baxter International Inc.,renewable_energy,779722.2,2018,
Baxter International Inc.,water_withdrawal,,2020,26-50
Baxter International Inc.,Water_withdrawn_total,14430.0,2020,
Baxter International Inc.,Water_discharged,10297.0,2020,
Baxter International Inc.,ceo_pay_ratio,337.0,2021,
Baxter International Inc.,ceo_pay_ratio,338.0,2020,
Baxter International Inc.,ceo_pay_ratio,323.0,2019,
Baxter International Inc.,Gender_balance_total,48.0,2018,
Baxter International Inc.,Gender_balance_total,47.8,2019,
Baxter International Inc.,Gender_balance_total,48.0,2020,
Baxter International Inc.,ceo_pay_ratio,346.0,2018,
Baxter International Inc.,Unadjusted_pay_gap,4.0,2020,
Baxter International Inc.,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),30.7,2020,
Baxter International Inc.,voluntary_turnover_rate,9.2,2020,
Baxter International Inc.,"Ready for publishing (scope 1,2)",,2021,True
Rentokil Initial plc,Employees,46000.0,2021,
Rentokil Initial plc,Revenue,,2018,2.47B
Rentokil Initial plc,Revenue,,2019,2.71B
Rentokil Initial plc,Revenue,,2020,2.8B
Rentokil Initial plc,Revenue,,2021,2.96B
Rentokil Initial plc,Unadjusted_pay_gap,-4.0,2021,
Rentokil Initial plc,Unadjusted_pay_gap,-3.0,2020,
Rentokil Initial plc,Unadjusted_pay_gap,-2.0,2019,
Rentokil Initial plc,Unadjusted_pay_gap,1.0,2018,
Rentokil Initial plc,emissions_scope_1,184438.0,2021,
Rentokil Initial plc,emissions_scope_2_location,15622.0,2021,
Rentokil Initial plc,emissions_scope_3,48289.0,2021,
Rentokil Initial plc,total_energy,859199.0,2021,
Rentokil Initial plc,emissions_scope_1,170655.0,2020,
Rentokil Initial plc,emissions_scope_2_location,15581.0,2020,
Rentokil Initial plc,emissions_scope_3,43262.0,2020,
Rentokil Initial plc,total_energy,791768.0,2020,
Rentokil Initial plc,emissions_scope_1,176599.0,2019,
Rentokil Initial plc,emissions_scope_2_location,17289.0,2019,
Rentokil Initial plc,emissions_scope_3,44094.0,2019,
Rentokil Initial plc,total_energy,812448.0,2019,
Rentokil Initial plc,net_zero_goal,2040.0,2021,
Rentokil Initial plc,Does the company have TCFD report?,,2021,True
Rentokil Initial plc,Gender_balance_of_the_companys_workforce,24.0,2021,
Rentokil Initial plc,Gender_balance_of_the_companys_senior_management,30.0,2021,
Rentokil Initial plc,Gender_balance_of_the_companys_senior_management,33.0,2020,
Rentokil Initial plc,Gender_balance_of_the_companys_executives_and_executive_board,8.0,2020,
Rentokil Initial plc,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),37.5,2021,
Rentokil Initial plc,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),50.0,2020,
Rentokil Initial plc,revenue_in_usd,4.9,2021,
GAZTRANSPORT TECHNIGAZ,Employees,556.0,2021,
GAZTRANSPORT TECHNIGAZ,Revenue,,2018,245.99M
GAZTRANSPORT TECHNIGAZ,Revenue,,2019,288.22M
GAZTRANSPORT TECHNIGAZ,Revenue,,2020,396.38M
GAZTRANSPORT TECHNIGAZ,Revenue,,2021,314.73M
GAZTRANSPORT TECHNIGAZ,emissions_scope_1,448.3,2021,
GAZTRANSPORT TECHNIGAZ,emissions_scope_2_location,159.8,2021,
GAZTRANSPORT TECHNIGAZ,emissions_scope_3_business_travel,1548.0,2021,
GAZTRANSPORT TECHNIGAZ,emissions_scope_3_business_travel,861.0,2020,
GAZTRANSPORT TECHNIGAZ,emissions_scope_1,441.9,2020,
GAZTRANSPORT TECHNIGAZ,emissions_scope_2_location,134.4,2020,
GAZTRANSPORT TECHNIGAZ,total_energy,3252.7,2020,
GAZTRANSPORT TECHNIGAZ,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),43.0,2021,
GAZTRANSPORT TECHNIGAZ,Gender_balance_total,21.0,2021,
GAZTRANSPORT TECHNIGAZ,Gender_balance_of_the_companys_executives_and_executive_board,25.0,2021,
GAZTRANSPORT TECHNIGAZ,Gender_balance_of_the_companys_executives_and_executive_board,22.0,2020,
GAZTRANSPORT TECHNIGAZ,Unadjusted_pay_gap,0.0,2021,
GAZTRANSPORT TECHNIGAZ,Employees,559.0,2020,
GAZTRANSPORT TECHNIGAZ,Gender_balance_total,20.0,2020,
GAZTRANSPORT TECHNIGAZ,voluntary_turnover_rate,5.0,2021,
Tencent Holdings Limited,Employees,116213.0,2021,
Tencent Holdings Limited,Revenue,,2018,312.69B
Tencent Holdings Limited,Revenue,,2019,377.29B
Tencent Holdings Limited,Revenue,,2020,482.06B
Tencent Holdings Limited,Revenue,,2021,560.12B
Tencent Holdings Limited,net_zero_goal,2030.0,2021,
Tencent Holdings Limited,emissions_scope_1,4089.7,2020,
Tencent Holdings Limited,total_energy,1723568.0,2020,
Tencent Holdings Limited,emissions_scope_2_location,926675.0,2020,
Tencent Holdings Limited,Hazardous_waste,73.23,2020,
Tencent Holdings Limited,employee_turnover,12.0,2020,
Tencent Holdings Limited,Gender_balance_total,28.6,2020,
Tencent Holdings Limited,Water_withdrawn_total,3519.0,2020,
Tencent Holdings Limited,emissions_scope_1,19000.0,2021,
Tencent Holdings Limited,total_energy,2743000.0,2021,
Tencent Holdings Limited,Water_withdrawn_total,1731195.0,2021,
Tencent Holdings Limited,Water_discharged,1657611.0,2021,
Tencent Holdings Limited,Scope 2 (Undefined),2349000.0,2021,
Tencent Holdings Limited,emissions_scope_3,2743000.0,2021,
Tencent Holdings Limited,Hazardous_waste,324.0,2021,
Tencent Holdings Limited,Gender_balance_total,29.05,2021,
Tencent Holdings Limited,employee_turnover,12.37,2021,
Tencent Holdings Limited,revenue_in_usd,89.4,2021,
"MercadoLibre, Inc.",Employees,29957.0,2021,
"MercadoLibre, Inc.",Revenue,,2018,1.44B
"MercadoLibre, Inc.",Revenue,,2019,2.3B
"MercadoLibre, Inc.",Revenue,,2020,3.97B
"MercadoLibre, Inc.",Revenue,,2021,7.07B
"MercadoLibre, Inc.",emissions_scope_1,343554.0,2021,
"MercadoLibre, Inc.",emissions_scope_3,938861.0,2021,
"MercadoLibre, Inc.",total_energy,54111.4,2021,
"MercadoLibre, Inc.",renewable_energy,7061.0,2021,
"MercadoLibre, Inc.",Does the company have TCFD report?,,2021,True
"MercadoLibre, Inc.",Gender_balance_total,40.63,2021,
"MercadoLibre, Inc.",Gender_balance_of_the_companys_senior_management,32.11,2021,
"MercadoLibre, Inc.",Unadjusted_pay_gap,0.0,2021,
"MercadoLibre, Inc.",Water_withdrawn_total,70620.0,2021,
"MercadoLibre, Inc.",ceo_pay_ratio,660.0,2019,
"MercadoLibre, Inc.",employee_turnover,15.9,2021,
"MercadoLibre, Inc.",voluntary_turnover_rate,4.7,2021,
"MercadoLibre, Inc.",Scope 2 (Undefined),11510.0,2021,
"MercadoLibre, Inc.",emissions_scope_1,105634.0,2020,
"MercadoLibre, Inc.",Scope 2 (Undefined),6092.0,2020,
"MercadoLibre, Inc.",emissions_scope_1,2967.0,2019,
"MercadoLibre, Inc.",Scope 2 (Undefined),9558.0,2019,
"MercadoLibre, Inc.","Ready for publishing (scope 1,2)",,2021,True
"MercadoLibre, Inc.",emissions_scope_3,416097.0,2020,
"MercadoLibre, Inc.",emissions_scope_3,159320.0,2019,
"MercadoLibre, Inc.",ceo_pay_ratio,977.0,2020,
"MercadoLibre, Inc.",female_employees,32.6,2020,
"MercadoLibre, Inc.",emissions_scope_2_market,12610.0,2020,
"MercadoLibre, Inc.",total_energy,27914.46678,2020,
"MercadoLibre, Inc.",Water_withdrawn_total,1420.0,2020,
"MercadoLibre, Inc.",revenue_in_usd,4.6,2021,
PT Bank Rakyat Indonesia (Persero) Tbk,Employees,79115.0,2021,
PT Bank Rakyat Indonesia (Persero) Tbk,Revenue,,2018,77.51T
PT Bank Rakyat Indonesia (Persero) Tbk,Revenue,,2019,81.94T
PT Bank Rakyat Indonesia (Persero) Tbk,Revenue,,2020,92.23T
PT Bank Rakyat Indonesia (Persero) Tbk,Revenue,,2021,111.42T
PT Bank Rakyat Indonesia (Persero) Tbk,emissions_scope_1,133727.0,2021,
PT Bank Rakyat Indonesia (Persero) Tbk,emissions_scope_2_location,320066.0,2021,
PT Bank Rakyat Indonesia (Persero) Tbk,emissions_scope_3_business_travel,2466546.0,2021,
PT Bank Rakyat Indonesia (Persero) Tbk,total_energy,805051.0,2021,
PT Bank Rakyat Indonesia (Persero) Tbk,Water_withdrawn_total,1949.0,2021,
PT Bank Rakyat Indonesia (Persero) Tbk,Water_withdrawn_total,3112.0,2020,
PT Bank Rakyat Indonesia (Persero) Tbk,Does the company have TCFD report?,,2021,True
PT Bank Rakyat Indonesia (Persero) Tbk,Unadjusted_pay_gap,10.0,2021,
PT Bank Rakyat Indonesia (Persero) Tbk,Gender_balance_total,42.77,2021,
PT Bank Rakyat Indonesia (Persero) Tbk,female_employees,24.57,2021,
PT Bank Rakyat Indonesia (Persero) Tbk,Gender_balance_of_the_companys_senior_management,17.82,2021,
PT Bank Rakyat Indonesia (Persero) Tbk,Gender_balance_total,42.78,2020,
PT Bank Rakyat Indonesia (Persero) Tbk,female_employees,24.0,2020,
PT Bank Rakyat Indonesia (Persero) Tbk,Gender_balance_of_the_companys_senior_management,16.82,2020,
PT Bank Rakyat Indonesia (Persero) Tbk,employee_turnover,1.84,2021,
PT Bank Rakyat Indonesia (Persero) Tbk,employee_turnover,1.73,2020,
PT Bank Rakyat Indonesia (Persero) Tbk,employee_turnover,2.29,2019,
PT Bank Rakyat Indonesia (Persero) Tbk,revenue_in_usd,3.2,2021,
BYD Company Limited,Employees,288186.0,2021,
BYD Company Limited,emissions_scope_1,199406.0,2020,
BYD Company Limited,emissions_scope_2_location,3945773.0,2020,
BYD Company Limited,Hazardous_waste,29085.0,2020,
BYD Company Limited,emissions_scope_1,315610.0,2021,
BYD Company Limited,Scope 2 (Undefined),4903502.0,2021,
BYD Company Limited,Scope 1+2 Emission,5219112.0,2021,
BYD Company Limited,Scope 1+2 Emission,4145179.0,2020,
BYD Company Limited,Hazardous_waste,41446.0,2021,
BYD Company Limited,Gender_balance_total,32.68,2021,
BYD Company Limited,Gender_balance_total,34.16,2020,
BYD Company Limited,employee_turnover,50.8,2020,
BYD Company Limited,revenue_in_usd,22.5,2021,
Hikma Pharmaceuticals PLC,Revenue,,2021,"$2,553M"
Hikma Pharmaceuticals PLC,Employees,8700.0,2020,
Hikma Pharmaceuticals PLC,emissions_scope_1,4737.2,2020,
Hikma Pharmaceuticals PLC,emissions_scope_2_location,9494.9,2020,
Hikma Pharmaceuticals PLC,emissions_scope_2_market,9752.7,2020,
Hikma Pharmaceuticals PLC,emissions_scope_1,4056.2,2021,
Hikma Pharmaceuticals PLC,emissions_scope_2_location,83942.0,2021,
Hikma Pharmaceuticals PLC,emissions_scope_2_market,7603.5,2021,
Hikma Pharmaceuticals PLC,total_energy,406889.0,2021,
Hikma Pharmaceuticals PLC,total_energy,442277.0,2020,
Hikma Pharmaceuticals PLC,emissions_scope_3,82962.1,2021,
Hikma Pharmaceuticals PLC,Water_withdrawn_total,1065479.0,2021,
Hikma Pharmaceuticals PLC,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),22.0,2021,
Hikma Pharmaceuticals PLC,Gender_balance_of_the_companys_executives_and_executive_board,27.0,2021,
Hikma Pharmaceuticals PLC,ceo_pay_ratio,,2021,28:1 
ICON Public Limited Company,net_zero_goal,2030.0,2021,
ICON Public Limited Company,Gender_balance_total,70.0,2021,
ICON Public Limited Company,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),30.0,2021,
ICON Public Limited Company,Gender_balance_of_the_companys_executives_and_executive_board,56.0,2021,
ICON Public Limited Company,Gender_balance_of_the_companys_senior_management,39.0,2021,
ICON Public Limited Company,total_energy,40202.0,2021,
ICON Public Limited Company,Gender_balance_total,70.0,2020,
ICON Public Limited Company,total_energy,38357.0,2020,
ICON Public Limited Company,emissions_scope_1,2050.0,2020,
ICON Public Limited Company,emissions_scope_2_location,15586.0,2020,
ICON Public Limited Company,emissions_scope_3,3840.0,2020,
ICON Public Limited Company,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),30.0,2020,
ICON Public Limited Company,Gender_balance_of_the_companys_executives_and_executive_board,56.0,2020,
ICON Public Limited Company,Gender_balance_of_the_companys_senior_management,39.0,2020,
ICON Public Limited Company,Revenue,,2021,1.89B	
ICON Public Limited Company,female_employees,65.0,2020,
ICON Public Limited Company,emissions_scope_1,2213.0,2021,
ICON Public Limited Company,emissions_scope_1,1950.0,2019,
ICON Public Limited Company,emissions_scope_1,1827.0,2018,
ICON Public Limited Company,emissions_scope_2_location,15034.0,2021,
ICON Public Limited Company,emissions_scope_2_market,17940.0,2019,
ICON Public Limited Company,emissions_scope_2_location,17940.0,2019,
ICON Public Limited Company,emissions_scope_3_business_travel,14558.0,2021,
ICON Public Limited Company,emissions_scope_3_business_travel,10401.0,2020,
ICON Public Limited Company,emissions_scope_3_business_travel,38923.0,2019,
ICON Public Limited Company,emissions_scope_3_business_travel,36726.0,2018,
ICON Public Limited Company,total_energy,42798.0,2019,
ICON Public Limited Company,total_energy,43705.0,2018,
ICON Public Limited Company,renewable_energy,3216.0,2021,
ICON Public Limited Company,renewable_energy,3452.0,2020,
ICON Public Limited Company,renewable_energy,4707.7,2019,
ICON Public Limited Company,net_zero_goal,2030.0,2019,
ICON Public Limited Company,revenue_in_usd,3.2,2021,
Intertek Group plc,voluntary_turnover_rate,13.0,2021,
Intertek Group plc,Gender_balance_of_the_companys_senior_management,23.0,2021,
Intertek Group plc,Gender_balance_of_the_companys_executives_and_executive_board,11.0,2021,
Intertek Group plc,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),33.0,2021,
Intertek Group plc,Gender_balance_total,64.0,2021,
Intertek Group plc,total_energy,353515.0,2021,
Intertek Group plc,ceo_pay_ratio,,2021,117:1
Intertek Group plc,emissions_scope_3,4961.7,2020,
Intertek Group plc,emissions_scope_2_market,12214.7,2020,
Intertek Group plc,emissions_scope_2_location,12203.7,2020,
Intertek Group plc,emissions_scope_1,5995.2,2020,
Intertek Group plc,Employees,44063.0,2021,
Intertek Group plc,Revenue,,2018,2.8B
Intertek Group plc,Revenue,,2019,2.99B
Intertek Group plc,Revenue,,2020,2.74B
Intertek Group plc,Revenue,,2021,2.79B
KION GROUP AG,emissions_scope_1,110291.0,2021,
KION GROUP AG,emissions_scope_1,106880.0,2020,
KION GROUP AG,Scope 2 (Undefined),83400.0,2020,
KION GROUP AG,Scope 2 (Undefined),90689.0,2021,
KION GROUP AG,emissions_scope_2_market,38530.0,2021,
KION GROUP AG,emissions_scope_2_market,37247.0,2020,
KION GROUP AG,emissions_scope_3,29247.0,2020,
KION GROUP AG,emissions_scope_3,31832.0,2021,
KION GROUP AG,total_energy,630930.0,2021,
KION GROUP AG,total_energy,595140.0,2020,
KION GROUP AG,Water_withdrawn_total,472.2,2020,
KION GROUP AG,Water_withdrawn_total,583.8,2021,
KION GROUP AG,Hazardous_waste,13122.0,2021,
KION GROUP AG,Hazardous_waste,12915.0,2020,
KION GROUP AG,emissions_scope_1,121732.0,2019,
KION GROUP AG,Scope 2 (Undefined),92536.0,2019,
KION GROUP AG,emissions_scope_2_market,73292.0,2019,
KION GROUP AG,emissions_scope_3,33073.0,2019,
KION GROUP AG,total_energy,667552.0,2019,
KION GROUP AG,Water_withdrawn_total,541.9,2019,
KION GROUP AG,Water_discharged,440.9,2019,
KION GROUP AG,Water_discharged,367.9,2020,
KION GROUP AG,Water_discharged,472.9,2021,
KION GROUP AG,net_zero_goal,2050.0,2021,
KION GROUP AG,revenue_in_usd,8.3,2021,
STERIS plc,Employees,16000.0,2021,
STERIS plc,Revenue,,2019,2.78B
STERIS plc,Revenue,,2020,3.03B
STERIS plc,Revenue,,2021,3.11B
STERIS plc,Revenue,,2022,4.59B
STERIS plc,"Ready for publishing (scope 1,2)",,2021,True
STERIS plc,emissions_scope_1,70601.0,2017,
STERIS plc,emissions_scope_2_location,70845.0,2017,
STERIS plc,emissions_scope_2_market,76854.0,2017,
STERIS plc,employee_turnover,11.0,2021,
STERIS plc,employee_turnover,17.0,2022,
STERIS plc,emissions_scope_1,67071.0,2022,
STERIS plc,emissions_scope_2_location,70013.0,2022,
STERIS plc,emissions_scope_2_market,75246.0,2022,
STERIS plc,Gender_balance_total,35.0,2022,
STERIS plc,Gender_balance_of_the_companys_senior_management,26.0,2022,
STERIS plc,revenue_in_usd,3.0,2021,
Umicore SA,emissions_scope_1,372699.0,2021,
Umicore SA,emissions_scope_2_market,473738.0,2021,
Umicore SA,Scope 1+2 Emission,846437.0,2021,
Umicore SA,emissions_scope_1,330619.0,2020,
Umicore SA,emissions_scope_2_market,401926.0,2020,
Umicore SA,Scope 1+2 Emission,732545.0,2020,
Umicore SA,emissions_scope_1,389101.0,2019,
Umicore SA,emissions_scope_2_market,402795.0,2019,
Umicore SA,Scope 1+2 Emission,791896.0,2019,
Umicore SA,total_energy,2307777.0,2021,
Umicore SA,total_energy,2108611.0,2020,
Umicore SA,total_energy,2076666.0,2019,
Umicore SA,Water_withdrawn_total,10103.0,2021,
Umicore SA,Water_withdrawn_total,7813.0,2020,
Umicore SA,Water_withdrawn_total,6208.0,2019,
Umicore SA,Hazardous_waste,73551.0,2021,
Umicore SA,Hazardous_waste,78055.0,2020,
Umicore SA,Hazardous_waste,47589.0,2019,
Umicore SA,Gender_balance_total,22.48,2021,
Umicore SA,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),25.0,2021,
Umicore SA,Gender_balance_of_the_companys_senior_management,12.42,2021,
Umicore SA,Gender_balance_total,21.68,2020,
Umicore SA,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),23.06,2020,
Umicore SA,Gender_balance_of_the_companys_senior_management,10.74,2020,
Umicore SA,Gender_balance_total,20.88,2019,
Umicore SA,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),23.13,2019,
Umicore SA,Gender_balance_of_the_companys_senior_management,10.96,2019,
Umicore SA,revenue_in_usd,15.3,2021,
United Utilities Group PLC,net_zero_goal,2050.0,2022,
United Utilities Group PLC,emissions_scope_1,131735.0,2022,
United Utilities Group PLC,emissions_scope_2_location,134492.0,2022,
United Utilities Group PLC,emissions_scope_2_market,4201.0,2022,
United Utilities Group PLC,emissions_scope_1,132574.0,2021,
United Utilities Group PLC,emissions_scope_2_market,8507.0,2021,
United Utilities Group PLC,emissions_scope_2_location,149030.0,2021,
United Utilities Group PLC,emissions_scope_1,127172.0,2020,
United Utilities Group PLC,emissions_scope_2_location,164521.0,2020,
United Utilities Group PLC,emissions_scope_2_market,11789.0,2020,
United Utilities Group PLC,emissions_scope_3,426039.0,2020,
United Utilities Group PLC,emissions_scope_3,443224.0,2021,
United Utilities Group PLC,emissions_scope_3,495145.0,2022,
United Utilities Group PLC,total_energy,960200.0,2022,
United Utilities Group PLC,total_energy,951300.0,2021,
United Utilities Group PLC,total_energy,956900.0,2020,
United Utilities Group PLC,renewable_energy,633300.0,2022,
