Column1,name,label,value,reporting_period
44011,T. Rowe Price,peerGroup,Diversified Financials,2022
44012,T. Rowe Price,"Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,2022
44013,T. Rowe Price,Ready for publishing (scope 3),True,2021
44014,T. Rowe Price,emissions_scope_3_waste_generated_in_operations,176,2020
44015,T. Rowe Price,emissions_scope_3_business_travel,2201,2020
44016,Constellation Energy,S&P500,True,2021
44017,Constellation Energy,Employees,11696,2021
44018,Constellation Energy,Revenue,20.44B,2018
44019,Constellation Energy,Revenue,18.92B,2019
44020,Constellation Energy,Revenue,17.6B,2020
44021,Constellation Energy,Revenue,19.65B,2021
44022,Constellation Energy,adult,No,
44023,Constellation Energy,alcoholic,No,
44024,Constellation Energy,catholic,No,
44025,Constellation Energy,coal,No,
44026,Constellation Energy,controversialWeapons,No,
44027,Constellation Energy,furLeather,No,
44028,Constellation Energy,gambling,No,
44029,Constellation Energy,gmo,No,
44030,Constellation Energy,militaryContract,No,
44031,Constellation Energy,nuclear,No,
44032,Constellation Energy,pesticides,No,
44033,Constellation Energy,smallArms,No,
44034,Constellation Energy,tobacco,No,
44035,Constellation Energy,emissions_scope_1,8867000,2019
44036,Constellation Energy,emissions_scope_2_location,418000,2019
44037,Constellation Energy,emissions_scope_2_market,121000,2019
44038,Constellation Energy,emissions_scope_1,8004000,2020
44039,Constellation Energy,emissions_scope_2_location,397000,2020
44040,Constellation Energy,emissions_scope_2_market,175000,2020
44041,Constellation Energy,emissions_scope_1,8254000,2021
44042,Constellation Energy,emissions_scope_2_market,94000,2021
44043,Constellation Energy,emissions_scope_2_location,409000,2021
44044,Constellation Energy,emissions_scope_1,9526000,2018
44045,Constellation Energy,emissions_scope_2_location,6120000,2018
44046,Constellation Energy,emissions_scope_2_market,4818000,2018
44047,Constellation Energy,nasdaq100,True,2021
44048,Constellation Energy,"Ready for publishing (scope 1,2)",True,2021
44049,Constellation Energy,Ready for publishing (scope 3),True,2021
44050,Constellation Energy,emissions_scope_3,95839000,2019
44051,Constellation Energy,emissions_scope_3_purchased_goods_and_services,18864000,2019
44052,Constellation Energy,emissions_scope_3_fuel_and_energy_related_activities,76581000,2019
44053,Constellation Energy,emissions_scope_3_other,245000,2019
44054,Constellation Energy,emissions_scope_3_purchased_goods_and_services,25470000,2020
44055,Constellation Energy,emissions_scope_3_fuel_and_energy_related_activities,74536000,2020
44056,Constellation Energy,emissions_scope_3_other,243000,2020
44057,Constellation Energy,emissions_scope_3,100396000,2020
44058,Constellation Energy,emissions_scope_3,93647000,2021
44059,Constellation Energy,emissions_scope_3_purchased_goods_and_services,24066000,2021
44060,Constellation Energy,emissions_scope_3_fuel_and_energy_related_activities,69126000,2021
44061,Constellation Energy,emissions_scope_3_business_travel,3000,2021
44062,Constellation Energy,emissions_scope_3_upstream_leased_assets,5000,2021
44063,Signature Bank,S&P500,True,2021
44064,Signature Bank,Employees,1854,2021
44065,Signature Bank,Revenue,1.35B,2019
44066,Signature Bank,Revenue,1.35B,2020
44067,Signature Bank,Revenue,1.95B,2021
44068,Signature Bank,adult,No,2022
44069,Signature Bank,alcoholic,No,2022
44070,Signature Bank,Revenue,1.19B,2018
44071,Signature Bank,catholic,No,2022
44072,Signature Bank,coal,No,2022
44073,Signature Bank,controversialWeapons,No,2022
44074,Signature Bank,furLeather,No,2022
44075,Signature Bank,gambling,No,2022
44076,Signature Bank,militaryContract,No,2022
44077,Signature Bank,gmo,No,2022
44078,Signature Bank,nuclear,No,2022
44079,Signature Bank,pesticides,No,2022
44080,Signature Bank,tobacco,No,2022
44081,Signature Bank,smallArms,No,2022
44082,Signature Bank,relatedControversy,Customer Incidents; Business Ethics Incidents,2022
44083,Signature Bank,Risk:_Sustainalytics,28.14,2022
44084,Signature Bank,Animal_testing?,False,2022
44085,Signature Bank,peerGroup,Banks,2022
44086,Signature Bank,"Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,2022
44087,Signature Bank,"Ready for publishing (scope 1,2)",True,2021
44088,Signature Bank,Ready for publishing (scope 3),True,2021
44089,Atlassian Corp,emissions_scope_1,41,2021
44090,Atlassian Corp,emissions_scope_1,274.9,2020
44091,Atlassian Corp,emissions_scope_1,119.4,2019
44092,Atlassian Corp,emissions_scope_2_location,2060,2021
44093,Atlassian Corp,emissions_scope_2_market,634,2021
44094,Atlassian Corp,emissions_scope_2_market,693,2020
44095,Atlassian Corp,emissions_scope_2_market,2559,2019
44096,Atlassian Corp,emissions_scope_2_location,2505,2019
44097,Atlassian Corp,emissions_scope_2_location,3099,2020
44098,Atlassian Corp,Employees,8813,2021
44099,Atlassian Corp,Revenue,1.21B,2019
44100,Atlassian Corp,Revenue,1.61B,2020
44101,Atlassian Corp,Revenue,2.09B,2021
44102,Atlassian Corp,Revenue,2.8B,2022
44103,Atlassian Corp,adult,No,
44104,Atlassian Corp,alcoholic,No,
44105,Atlassian Corp,catholic,No,
44106,Atlassian Corp,coal,No,
44107,Atlassian Corp,controversialWeapons,No,
44108,Atlassian Corp,furLeather,No,
44109,Atlassian Corp,gambling,No,
44110,Atlassian Corp,gmo,No,
44111,Atlassian Corp,militaryContract,No,
44112,Atlassian Corp,nuclear,No,
44113,Atlassian Corp,pesticides,No,
44114,Atlassian Corp,smallArms,No,
44115,Atlassian Corp,tobacco,No,
44116,Atlassian Corp,nasdaq100,True,2021
44117,Atlassian Corp,"Ready for publishing (scope 1,2)",True,2021
44118,Atlassian Corp,Ready for publishing (scope 3),True,2021
44119,Atlassian Corp,emissions_scope_3_purchased_goods_and_services,44214,2019
44120,Atlassian Corp,emissions_scope_3_capital_goods,11968,2019
44121,Atlassian Corp,emissions_scope_3_fuel_and_energy_related_activities,573,2019
44122,Atlassian Corp,emissions_scope_3_upstream_transportation_and_distribution,92,2019
44123,Atlassian Corp,emissions_scope_3_waste_generated_in_operations,124,2019
44124,Atlassian Corp,emissions_scope_3_business_travel,21702,2019
44125,Atlassian Corp,emissions_scope_3_employee commuting,6308,2019
44126,Atlassian Corp,emissions_scope_3_upstream_leased_assets,31,2019
44127,Atlassian Corp,emissions_scope_3,84982,2019
44128,Atlassian Corp,emissions_scope_3,74721,2020
44129,Atlassian Corp,emissions_scope_3_purchased_goods_and_services,52376,2020
44130,Atlassian Corp,emissions_scope_3_capital_goods,7832,2020
44131,Atlassian Corp,emissions_scope_3_fuel_and_energy_related_activities,605,2020
44132,Atlassian Corp,emissions_scope_3_upstream_transportation_and_distribution,74,2020
44133,Atlassian Corp,emissions_scope_3_waste_generated_in_operations,298,2020
44134,Atlassian Corp,emissions_scope_3_business_travel,8320,2020
44135,Atlassian Corp,emissions_scope_3_employee commuting,5216,2020
44136,Atlassian Corp,emissions_scope_3_upstream_leased_assets,25,2020
44137,Atlassian Corp,emissions_scope_3,68106,2021
44138,Atlassian Corp,emissions_scope_3_purchased_goods_and_services,58152,2021
44139,Atlassian Corp,emissions_scope_3_capital_goods,5608,2021
44140,Atlassian Corp,emissions_scope_3_fuel_and_energy_related_activities,614,2021
44141,Atlassian Corp,emissions_scope_3_upstream_transportation_and_distribution,64,2021
44142,Atlassian Corp,emissions_scope_3_waste_generated_in_operations,16,2021
44143,Atlassian Corp,emissions_scope_3_business_travel,97,2021
44144,Atlassian Corp,emissions_scope_3_employee commuting,177,2021
44145,Atlassian Corp,emissions_scope_3_upstream_leased_assets,13,2021
44146,Atlassian Corp,emissions_scope_3_other,3365,2021
44147,Pinduoduo Inc,Employees,9762,2021
44148,Pinduoduo Inc,Revenue,13.12B,2018
44149,Pinduoduo Inc,Revenue,30.14B,2019
44150,Pinduoduo Inc,Revenue,59.49B,2020
44151,Pinduoduo Inc,Revenue,93.95B,2021
44152,Pinduoduo Inc,adult,No,
44153,Pinduoduo Inc,alcoholic,No,
44154,Pinduoduo Inc,catholic,No,
44155,Pinduoduo Inc,coal,No,
44156,Pinduoduo Inc,controversialWeapons,No,
44157,Pinduoduo Inc,furLeather,No,
44158,Pinduoduo Inc,gambling,No,
44159,Pinduoduo Inc,gmo,No,
44160,Pinduoduo Inc,militaryContract,No,
44161,Pinduoduo Inc,nuclear,No,
44162,Pinduoduo Inc,pesticides,No,
44163,Pinduoduo Inc,smallArms,No,
44164,Pinduoduo Inc,tobacco,No,
44165,Pinduoduo Inc,"Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,
44166,Pinduoduo Inc,nasdaq100,True,2021
44167,Pinduoduo Inc,"Ready for publishing (scope 1,2)",True,2021
44168,Pinduoduo Inc,Ready for publishing (scope 3),True,2021
44169,JD.com Inc,emissions_scope_1,238774.90,2021
44170,JD.com Inc,Scope 2 (Undefined),271067.08,2021
44171,JD.com Inc,emissions_scope_1,322581.69,2020
44172,JD.com Inc,Scope 2 (Undefined),586791.65,2020
44173,JD.com Inc,Employees,385357,2021
44174,JD.com Inc,Revenue,462.02B,2018
44175,JD.com Inc,Revenue,576.89B,2019
44176,JD.com Inc,Revenue,745.8B,2020
44177,JD.com Inc,Revenue,951.59B,2021
44178,JD.com Inc,adult,No,
44179,JD.com Inc,alcoholic,No,
44180,JD.com Inc,catholic,No,
44181,JD.com Inc,coal,No,
44182,JD.com Inc,controversialWeapons,No,
44183,JD.com Inc,furLeather,No,
44184,JD.com Inc,gambling,No,
44185,JD.com Inc,gmo,No,
44186,JD.com Inc,militaryContract,No,
44187,JD.com Inc,nuclear,No,
44188,JD.com Inc,pesticides,No,
44189,JD.com Inc,smallArms,No,
44190,JD.com Inc,tobacco,No,
44191,JD.com Inc,nasdaq100,True,2021
44192,JD.com Inc,"Ready for publishing (scope 1,2)",True,2021
44193,JD.com Inc,emissions_scope_1,879849.22,2019
44194,JD.com Inc,emissions_scope_2_location,1537134.25,2019
44195,JD.com Inc,Ready for publishing (scope 3),True,2021
44196,JD.com Inc,emissions_scope_3,1906566.66,2021
44197,JD.com Inc,emissions_scope_3,,2020
44198,"Lucid Group, Inc.",Employees,3900,2021
44199,"Lucid Group, Inc.",Revenue,4.59M,2019
44200,"Lucid Group, Inc.",Revenue,3.98M,2020
44201,"Lucid Group, Inc.",Revenue,27.11M,2021
44202,"Lucid Group, Inc.",adult,No,
44203,"Lucid Group, Inc.",alcoholic,No,
44204,"Lucid Group, Inc.",catholic,No,
44205,"Lucid Group, Inc.",coal,No,
44206,"Lucid Group, Inc.",controversialWeapons,No,
44207,"Lucid Group, Inc.",furLeather,No,
44208,"Lucid Group, Inc.",gambling,No,
44209,"Lucid Group, Inc.",gmo,No,
44210,"Lucid Group, Inc.",militaryContract,No,
44211,"Lucid Group, Inc.",nuclear,No,
44212,"Lucid Group, Inc.",pesticides,No,
44213,"Lucid Group, Inc.",smallArms,No,
44214,"Lucid Group, Inc.",tobacco,No,
44215,"Lucid Group, Inc.",nasdaq100,True,2021
44216,"Lucid Group, Inc.","Ready for publishing (scope 1,2)",True,2021
44217,"Lucid Group, Inc.",Ready for publishing (scope 3),True,2021
44218,"Baidu, Inc.",emissions_scope_1,5974.1,2020
44219,"Baidu, Inc.",Scope 2 (Undefined),468245.5,2020
44220,"Baidu, Inc.",emissions_scope_1,16407.0,2021
44221,"Baidu, Inc.",Scope 2 (Undefined),601740.2,2021
44222,"Baidu, Inc.",emissions_scope_1,5390.52,2019
44223,"Baidu, Inc.",Scope 2 (Undefined),300588.92,2019
44224,"Baidu, Inc.",Employees,45500,2021
44225,"Baidu, Inc.",Revenue,103.88B,2018
44226,"Baidu, Inc.",Revenue,107.41B,2019
44227,"Baidu, Inc.",Revenue,107.07B,2020
44228,"Baidu, Inc.",Revenue,124.49B,2021
44229,"Baidu, Inc.",adult,No,2021
44230,"Baidu, Inc.",alcoholic,No,2021
44231,"Baidu, Inc.",catholic,No,2021
44232,"Baidu, Inc.",coal,No,2021
44233,"Baidu, Inc.",controversialWeapons,No,2021
44234,"Baidu, Inc.",furLeather,No,2021
44235,"Baidu, Inc.",gambling,No,2021
44236,"Baidu, Inc.",gmo,No,2021
44237,"Baidu, Inc.",militaryContract,No,2021
44238,"Baidu, Inc.",nuclear,No,2021
44239,"Baidu, Inc.",pesticides,No,2021
44240,"Baidu, Inc.",smallArms,No,2021
44241,"Baidu, Inc.",tobacco,No,2021
44242,"Baidu, Inc.",relatedControversy,Customer Incidents,2021
44243,"Baidu, Inc.",Risk:_Sustainalytics,24.22,2021
44244,"Baidu, Inc.",Animal_testing?,False,2021
44245,"Baidu, Inc.",peerGroup,Software & Services,2021
44246,"Baidu, Inc.",nasdaq100,True,2021
44247,"Baidu, Inc.","Ready for publishing (scope 1,2)",True,2021
44248,"Baidu, Inc.",emissions_scope_3,1173460.6,2021
44249,"Baidu, Inc.",emissions_scope_3,16621.8,2020
44250,"Baidu, Inc.",Scope 1+2 Emission,,2020
44251,"Baidu, Inc.",emissions_scope_3,19810.24,2019
44252,"Baidu, Inc.",Ready for publishing (scope 3),True,2021
44253,"Baidu, Inc.",revenue_in_usd,16.4,2021
44254,Zoom Video Communications Inc,emissions_scope_1,460,2021
44255,Zoom Video Communications Inc,emissions_scope_2_location,22282,2021
44256,Zoom Video Communications Inc,emissions_scope_2_market,9198,2021
44257,Zoom Video Communications Inc,nasdaq100,True,2021
44258,Zoom Video Communications Inc,"Ready for publishing (scope 1,2)",True,2021
44259,Zoom Video Communications Inc,Employees,8044,2021
44260,Zoom Video Communications Inc,Revenue,622.66M,2020
44261,Zoom Video Communications Inc,Revenue,330.52M,2019
44262,Zoom Video Communications Inc,Revenue,2.65B,2021
44263,Zoom Video Communications Inc,Revenue,4.1B,2022
44264,Zoom Video Communications Inc,adult,No,
44265,Zoom Video Communications Inc,alcoholic,No,
44266,Zoom Video Communications Inc,catholic,No,
44267,Zoom Video Communications Inc,coal,No,
44268,Zoom Video Communications Inc,controversialWeapons,No,
44269,Zoom Video Communications Inc,furLeather,No,
44270,Zoom Video Communications Inc,gambling,No,
44271,Zoom Video Communications Inc,gmo,No,
44272,Zoom Video Communications Inc,militaryContract,No,
44273,Zoom Video Communications Inc,nuclear,No,
44274,Zoom Video Communications Inc,pesticides,No,
44275,Zoom Video Communications Inc,smallArms,No,
44276,Zoom Video Communications Inc,tobacco,No,
44277,Zoom Video Communications Inc,emissions_scope_3_purchased_goods_and_services, 30970,2021
44278,Zoom Video Communications Inc,emissions_scope_3_capital_goods,3448,2021
44279,Zoom Video Communications Inc,emissions_scope_3_fuel_and_energy_related_activities,2392,2021
44280,Zoom Video Communications Inc,emissions_scope_3_upstream_transportation_and_distribution,340,2021
44281,Zoom Video Communications Inc,emissions_scope_3_waste_generated_in_operations,1,2021
44282,Zoom Video Communications Inc,emissions_scope_3_business_travel,258,2021
44283,Zoom Video Communications Inc,emissions_scope_3_employee commuting,3852,2021
44284,Zoom Video Communications Inc,emissions_scope_3_upstream_leased_assets,2573,2021
44285,Zoom Video Communications Inc,emissions_scope_3,43834,2021
44286,Zoom Video Communications Inc,Ready for publishing (scope 3),True,2021
44287,Datadog,Employees,3200,2021
44288,Datadog,Revenue,198.08M,2018
44289,Datadog,Revenue,362.78M,2019
44290,Datadog,Revenue,603.47M,2020
44291,Datadog,Revenue,1.03B,2021
44292,Datadog,adult,No,
44293,Datadog,alcoholic,No,
44294,Datadog,catholic,No,
44295,Datadog,coal,No,
44296,Datadog,controversialWeapons,No,
44297,Datadog,furLeather,No,
44298,Datadog,gambling,No,
44299,Datadog,gmo,No,
44300,Datadog,militaryContract,No,
44301,Datadog,nuclear,No,
44302,Datadog,pesticides,No,
44303,Datadog,smallArms,No,
44304,Datadog,tobacco,No,
44305,Datadog,nasdaq100,True,2021
44306,Datadog,"Ready for publishing (scope 1,2)",True,2021
44307,Datadog,Ready for publishing (scope 3),True,2021
44308,"NetEase, Inc.",emissions_scope_1,6855,2021
44309,"NetEase, Inc.",Scope 2 (Undefined),32213,2021
44310,"NetEase, Inc.",emissions_scope_1,2072.17,2020
44311,"NetEase, Inc.",Scope 2 (Undefined),18365.96,2020
44312,"NetEase, Inc.",Employees,32064,2021
44313,"NetEase, Inc.",Revenue,51.18B,2018
44314,"NetEase, Inc.",Revenue,59.24B,2019
44315,"NetEase, Inc.",Revenue,73.67B,2020
44316,"NetEase, Inc.",Revenue,87.61B,2021
44317,"NetEase, Inc.",adult,No,
44318,"NetEase, Inc.",alcoholic,No,
44319,"NetEase, Inc.",catholic,No,
44320,"NetEase, Inc.",coal,No,
44321,"NetEase, Inc.",controversialWeapons,No,
44322,"NetEase, Inc.",furLeather,No,
44323,"NetEase, Inc.",gambling,No,
44324,"NetEase, Inc.",gmo,No,
44325,"NetEase, Inc.",militaryContract,No,
44326,"NetEase, Inc.",nuclear,No,
44327,"NetEase, Inc.",pesticides,No,
44328,"NetEase, Inc.",smallArms,No,
44329,"NetEase, Inc.",tobacco,No,
44330,"NetEase, Inc.","Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,
44331,"NetEase, Inc.",nasdaq100,True,2021
44332,"NetEase, Inc.","Ready for publishing (scope 1,2)",True,2021
44333,"NetEase, Inc.",emissions_scope_3,273506,2021
44334,"NetEase, Inc.",emissions_scope_3,50224.90,2020
44335,"NetEase, Inc.",Ready for publishing (scope 3),True,2021
44336,"NetEase, Inc.",emissions_scope_3_upstream_leased_assets,26001,2021
44337,"NetEase, Inc.",emissions_scope_3_fuel_and_energy_related_activities,214628,2021
44338,"NetEase, Inc.",emissions_scope_3_other,23887,2021
44339,"NetEase, Inc.",emissions_scope_3_upstream_transportation_and_distribution,8990,2021
44340,"NetEase, Inc.",revenue_in_usd,12.9,2021
44341,Fisher & Paykel Healthcare Corporation Limited,emissions_scope_1,1465,2021
44342,Fisher & Paykel Healthcare Corporation Limited,emissions_scope_1,1914,2020
44343,Fisher & Paykel Healthcare Corporation Limited,emissions_scope_1,1777,2022
44344,Fisher & Paykel Healthcare Corporation Limited,Scope 2 (Undefined),10309,2022
44345,Fisher & Paykel Healthcare Corporation Limited,emissions_scope_3,457112,2022
44346,Fisher & Paykel Healthcare Corporation Limited,Water_withdrawn_total,184171,2022
